,movie_id,title,overview,genres,keywords,cast,crew,tags
2844,179144,The Great Beauty,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.","['Comedy', 'Drama']","['alcohol', 'rome', 'vatican', 'based on novel', 'birthday', 'nightclub', 'nudity', 'artist', 'beauty', 'party', 'love', 'church', 'art', 'drug']","['Toni Servillo', 'Carlo Verdone', 'Sabrina Ferilli']",['Paolo Sorrentino'],comedy drama alcohol rome vatican based on novel birthday nightclub nudity artist beauty party love church art drug toni servillo carlo verdone sabrina ferilli paolo sorrentino
2845,16857,The Dangerous Lives of Altar Boys,"A group of Catholic school friends, after being caught drawing an obscene comic book, plan a heist that will outdo their previous prank and make them local legends.","['Comedy', 'Drama']",['independent film'],"['Emile Hirsch', 'Kieran Culkin', 'Jodie Foster']",['Peter Care'],comedy drama independent film emile hirsch kieran culkin jodie foster peter care
2846,86825,Stoker,"After India's father dies, her Uncle Charlie, who she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him.","['Drama', 'Horror', 'Thriller']",['mystery'],"['Mia Wasikowska', 'Nicole Kidman', 'Matthew Goode']",['Park Chan-wook'],drama horror thriller mystery mia wasikowska nicole kidman matthew goode park chan-wook
2847,844,2046,"2046 is the sequel to Wong Kar-Wais’ successful box-office hit In The Mood For Love. A film about affairs, ending relationships, and a shared love for Kung-Fu novels as the main character, Chow, writes his own novel and reflects back on his favorite love Su.","['Fantasy', 'Drama', 'Science Fiction', 'Romance']","['free love', 'hotel', 'lovesickness', 'sexuality', 'kung fu', 'android', 'soulmates', 'based on novel', 'hotel room', 'jealousy', ""love of one's life"", 'restart', 'singapur', 'unsociability', 'secret love', 'murder', 'author', 'hong kong', 'break-up', 'illegal prostitution', 'extramarital affair', 'photographic memory']","['Tony Leung Chiu-Wai', 'Zhang Ziyi', 'Faye Wong']",['Wong Kar-wai'],fantasy drama science fiction romance free love hotel lovesickness sexuality kung fu android soulmates based on novel hotel room jealousy love of one's life restart singapur unsociability secret love murder author hong kong break-up illegal prostitution extramarital affair photographic memory tony leung chiu-wai zhang ziyi faye wong wong kar-wai
2848,8060,Married Life,"The late 1940s. Richard Langley, a bachelor playboy, narrates a story that starts when his best friend, Harry Allen, invites him to lunch to tell Richard he's in love. Trouble is, Harry's already married to Pat; he worries Pat would be hurt too deeply by a divorce. Then, Harry's new love, Kay, joins them. Richard is smitten, so when he finds out that Pat may be in love with someone else.","['Crime', 'Drama', 'Romance']","['sex', 'jealousy', 'lover (female)', 'restaurant', 'deceived husband', 'wife', 'deceived wife', 'friendship', 'wedding', 'witness to murder', 'childhood friends']","['Chris Cooper', 'Pierce Brosnan', 'Patricia Clarkson']",['Ira Sachs'],crime drama romance sex jealousy lover (female) restaurant deceived husband wife deceived wife friendship wedding witness to murder childhood friends chris cooper pierce brosnan patricia clarkson ira sachs
2849,15907,Duma,An orphaned cheetah becomes the best friend and pet of a young boy living in South Africa.,"['Adventure', 'Drama', 'Family']","['adolescence', 'loss of father', 'lion', 'south africa', 'bullying', 'kids and family', 'rescue', 'bully', 'young boy', 'cheetah', 'wild animal']","['Alex Michaeletos', 'Campbell Scott', 'Mary Makhatho']",['Carroll Ballard'],adventure drama family adolescence loss of father lion south africa bullying kids and family rescue bully young boy cheetah wild animal alex michaeletos campbell scott mary makhatho carroll ballard
2850,38448,Ondine,An Irish fisherman discovers a woman in his fishing net believing her to be a mermaid.,"['Drama', 'Romance']","['alcohol', 'mermaid', 'wedding dress', 'fishing net', 'selkie']","['Colin Farrell', 'Alicja Bachleda-Curuś', 'Dervla Kirwan']",['Neil Jordan'],drama romance alcohol mermaid wedding dress fishing net selkie colin farrell alicja bachleda-curuś dervla kirwan neil jordan
2851,327,Brother,"A Japanese Yakuza gangster’s deadly existence in his homeland gets him exiled to Los Angeles, California, where he is taken in by his little brother and his brother’s gang. This is the first English film by Takeshi Kitano.","['Crime', 'Drama', 'Thriller']","['brother brother relationship', 'assassination', 'culture clash', 'war on drugs', 'yakuza', 'sake', 'loyalty', 'drug dealer', 'femme fatale', 'los angeles']","['Takeshi Kitano', 'Omar Epps', 'Claude Maki']",['Takeshi Kitano'],crime drama thriller brother brother relationship assassination culture clash war on drugs yakuza sake loyalty drug dealer femme fatale los angeles takeshi kitano omar epps claude maki takeshi kitano
2852,9260,Welcome to Collinwood,"Five hapless inner-city low-lifes attempt to burgle a pawnbroker's safe, but end up being plagued by bad luck.",['Comedy'],"['safe', 'remake', 'heist', 'inner city']","['William H. Macy', 'Isaiah Washington', 'Sam Rockwell']","['Anthony Russo', 'Joe Russo']",comedy safe remake heist inner city william h. macy isaiah washington sam rockwell anthony russo joe russo
2853,61337,Critical Care,"Werner Ernst is a young hospital resident who becomes embroiled in a legal battle between two half-sisters who are fighting over the care of their comatose father. But are they really fighting over their father's care, or over his $10 million estate? Meanwhile, Werner must contend with his nutty supervisor, who insists that he only care for patients with full insurance. Can Werner sidestep the hospital's legal team and do what's best for the patient?","['Comedy', 'Drama']","['nun', 'satire', 'hospital', 'half sister']","['James Spader', 'Kyra Sedgwick', 'Helen Mirren']",['Sidney Lumet'],comedy drama nun satire hospital half sister james spader kyra sedgwick helen mirren sidney lumet
2854,13079,The Life Before Her Eyes,"As the 15th anniversary of a fatal high school shooting approaches, former pupil Diana McFee is haunted by memories of the tragedy. After losing her best friend Maureen in the attack, Diana has been profoundly affected by the incident - her seemingly perfect life shaped by the events of that day.","['Thriller', 'Drama', 'Mystery']",['suspense'],"['Uma Thurman', 'Evan Rachel Wood', 'Eva Amurri Martino']",['Vadim Perelman'],thriller drama mystery suspense uma thurman evan rachel wood eva amurri martino vadim perelman
2855,89325,Darling Companion,The story of a woman who loves her dog more than her husband. And then her husband loses the dog.,"['Drama', 'Romance']",['aftercreditsstinger'],"['Diane Keaton', 'Kevin Kline', 'Sam Shepard']",['Lawrence Kasdan'],drama romance aftercreditsstinger diane keaton kevin kline sam shepard lawrence kasdan
2856,4170,Trade,"A Texas cop (Kevin Kline), whose own daughter might have been forced into sexual slavery, joins forces with a Mexican youth (Cesar Ramos) to find the boy's sister, who was abducted and forced into prostitution. Meanwhile, a Ukrainian woman who was promised a better life in America also becomes a victim.","['Drama', 'Thriller']","['usa', 'sex', 'brother sister relationship', 'mexico city', 'border', 'support', 'insurance salesman', 'punter', 'brother', 'united states–mexico barrier', 'sister', 'human trafficking', 'rescue', 'independent film', 'criminal']","['Kevin Kline', 'Cesar Ramos', 'Paulina Gaitán']",['Marco Kreuzpaintner'],drama thriller usa sex brother sister relationship mexico city border support insurance salesman punter brother united states–mexico barrier sister human trafficking rescue independent film criminal kevin kline cesar ramos paulina gaitán marco kreuzpaintner
2857,41508,Fateless,"An Hungarian youth comes of age at Buchenwald during World War II. György Köves is 14, the son of a merchant who's sent to a forced labor camp. After his father's departure, György gets a job at a brickyard; his bus is stopped and its Jewish occupants sent to camps. There, György find camaraderie, suffering, cruelty, illness, and death. He hears advice on preserving one's dignity and self-esteem. He discovers hatred. If he does survive and returns to Budapest, what will he find? What is natural; what is it to be a Jew? Sepia, black and white, and color alternate to shade the mood.","['War', 'Drama']","['budapest', 'hungary', 'concentration camp', 'world war ii']","['Marcell Nagy', 'Béla Dóra', 'Bálint Péntek']",['Lajos Koltai'],war drama budapest hungary concentration camp world war ii marcell nagy béla dóra bálint péntek lajos koltai
2858,12479,Breakfast of Champions,A portrait of a fictional town in the mid west that is home to a group of idiosyncratic and slightly neurotic characters. Dwayne Hoover is a wealthy car dealer-ship owner that's on the brink of suicide and is losing touch with reality.,['Comedy'],"['wife husband relationship', 'success', 'author', 'extramarital affair']","['Bruce Willis', 'Albert Finney', 'Nick Nolte']",['Alan Rudolph'],comedy wife husband relationship success author extramarital affair bruce willis albert finney nick nolte alan rudolph
2859,44555,"A Woman, a Gun and a Noodle Shop","Wang is a gloomy, cunning and avaricious noodle shop owner in a desert town in China. His neglected, sharp-tongued wife is involved in a secret affair with Li, one of Wang’s employees. A timid man, Li reluctantly keeps the gun his lover has bought to kill her husband. But Wang is watching their every move. He bribes patrol officer Zhang to murder the illicit couple. It seems like a perfect plan: the affair will come to a cruel, bloody but satisfying end… or so he thinks. The equally wicked Zhang has an agenda of his own. As the plot twists, more blood will flow, and ever greater violence will erupt…","['Comedy', 'Drama', 'Thriller']",[],"['Sun Honglei', 'Xiao Shen Yang', 'Yan Ni']",['Zhang Yimou'],comedy drama thriller sun honglei xiao shen yang yan ni zhang yimou
2860,10133,Cypher,"An unsuspecting, disenchanted man finds himself working as a spy in the dangerous, high-stakes world of corporate espionage. Quickly getting way over-his-head, he teams up with a mysterious femme fatale.","['Thriller', 'Science Fiction', 'Mystery']","['double life', 'undercover', 'lie', 'wife', 'company', 'industry', 'femme fatale', 'conspiracy', 'espionage', 'memory loss', 'corporate crime', 'dystopic future', 'hidden identity', 'disorder', 'dishonesty', 'power relations', 'mind and soul', 'uncover truth', 'mysterious character']","['Jeremy Northam', 'Lucy Liu', 'Nigel Bennett']",['Vincenzo Natali'],thriller science fiction mystery double life undercover lie wife company industry femme fatale conspiracy espionage memory loss corporate crime dystopic future hidden identity disorder dishonesty power relations mind and soul uncover truth mysterious character jeremy northam lucy liu nigel bennett vincenzo natali
2861,21345,City of Life and Death,"City of Life and Death takes place in 1937, during the height of the Second Sino-Japanese War. The Imperial Japanese Army has just captured the then-capital of the Republic of China, Nanjing. What followed was known as the Nanking Massacre, or the Rape of Nanking, a period of several weeks wherein tens of thousands of Chinese soldiers and civilians were killed.","['Drama', 'History', 'War']","['war crimes', 'mass murder', 'war victim', 'sino japanese war', 'massacre', 'japanese army', 'duringcreditsstinger', 'imperial japan']","['Liu Ye', 'Gao Yuanyuan', 'Hideo Nakaizumi']",['Lu Chuan'],drama history war war crimes mass murder war victim sino japanese war massacre japanese army duringcreditsstinger imperial japan liu ye gao yuanyuan hideo nakaizumi lu chuan
2862,61984,Space Battleship Yamato,"In 2199, five years after the Gamilons began an invasion of Earth, the planet has been ravaged by the aliens' bombs. The remnants of humanity have fled underground to escape the irradiated surface. One day, former pilot Susumu Kodai discovers a capsule sent from the planet Iscandar that tells of a device that can remove the radiation from the Earth's surface. The Earth Defense Force rebuilds the battleship Yamato with a new type of propulsion system to make the 148,000 light year trip to Iscandar in hopes of saving the Earth. Within one year, the radiation will drive the rest of humanity to extinction.",['Science Fiction'],[],"['Hiroyuki Ikeuchi', 'Takuya Kimura', 'Meisa Kuroki']",['Takashi Yamazaki'],science fiction hiroyuki ikeuchi takuya kimura meisa kuroki takashi yamazaki
2863,50601,5 Days of War,"An American journalist and his cameraman are caught in the combat zone during the first Russian airstrikes against Georgia. Rescuing Tatia, a young Georgian schoolteacher separated from her family during the attack, the two reporters agree to help reunite her with her family in exchange for serving as their interpreter. As the three attempt to escape to safety, they witness--and document--the devastation from the full-scale crossfire and cold-blooded murder of innocent civilians.","['War', 'Drama']","['journalist', 'interpreter', 'georgia europe', 'war zone']","['Rupert Friend', 'Val Kilmer', 'Andy García']",['Renny Harlin'],war drama journalist interpreter georgia europe war zone rupert friend val kilmer andy garcía renny harlin
2864,26466,Triangle,"The story revolves around the passengers of a yachting trip in the Atlantic Ocean who, when struck by mysterious weather conditions, jump to another ship only to experience greater havoc on the open seas.",['Horror'],"['ocean', 'florida', 'autism', 'key', 'yacht', 'ax', 'ship', 'ghost ship', 'murder', 'time loop', 'masked killer', 'blood', 'storm', 'throat slitting', 'single mother', 'heavy rain', 'axe murder', 'caribbean', 'attempted strangulation']","['Melissa George', 'Liam Hemsworth', 'Emma Lung']",['Christopher Smith'],horror ocean florida autism key yacht ax ship ghost ship murder time loop masked killer blood storm throat slitting single mother heavy rain axe murder caribbean attempted strangulation melissa george liam hemsworth emma lung christopher smith
2865,345003,10 Days in a Madhouse,"Nellie Bly, a 23 year-old reporter for Joseph Pulitzer, goes undercover in the notorious Blackwell's Island women's insane asylum in order to expose corruption, abuse and murder.",['Drama'],"['undercover', 'insane asylum', 'reporter']","['Caroline Barry', 'Christopher Lambert', 'Kelly LeBrock']",['Timothy Hines'],drama undercover insane asylum reporter caroline barry christopher lambert kelly lebrock timothy hines
2866,107,Snatch,"The second film from British director Guy Ritchie. Snatch tells an obscure story similar to his first fast-paced crazy character-colliding filled film “Lock, Stock and Two Smoking Barrels.” There are two overlapping stories here – one is the search for a stolen diamond, and the other about a boxing promoter who’s having trouble with a psychotic gangster.","['Thriller', 'Crime']","['gypsy', 'bare knuckle boxing', 'slang', 'trailer park', 'pig', 'sport', 'receiving of stolen goods', 'cockney accent', 'diamond', 'pikey']","['Jason Statham', 'Brad Pitt', 'Vinnie Jones']",['Guy Ritchie'],thriller crime gypsy bare knuckle boxing slang trailer park pig sport receiving of stolen goods cockney accent diamond pikey jason statham brad pitt vinnie jones guy ritchie
2867,8913,Pet Sematary,"Dr. Louis Creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. At first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable.","['Drama', 'Horror']","['coffin', 'pet', 'funeral', 'head injury', 'grief', 'new neighbor', 'pet cemetery', 'dead cat', 'death of patient', 'loss of pet', 'dead lover', 'mother son relationship', 'hit by truck', 'ghost', 'grave robbing', 'indian burial ground', 'woman director', 'flashback', 'burial ground']","['Dale Midkiff', 'Fred Gwynne', 'Denise Crosby']",['Mary Lambert'],drama horror coffin pet funeral head injury grief new neighbor pet cemetery dead cat death of patient loss of pet dead lover mother son relationship hit by truck ghost grave robbing indian burial ground woman director flashback burial ground dale midkiff fred gwynne denise crosby mary lambert
2868,13889,Madadayo,"This film tells the story of professor Uehida Hyakken-sama (1889-1971), in Gotemba, around the forties. He was a university professor until an air raid, when he left to become a writer and has to live in a hut. His mood has hardly changed, not by the change nor by time.",['Drama'],[],"['Tatsuo Matsumura', 'Kyôko Kagawa', 'Hisashi Igawa']",['Akira Kurosawa'],drama tatsuo matsumura kyôko kagawa hisashi igawa akira kurosawa
2869,18530,The Cry of the Owl,"A young woman becomes inexplicably attracted to a man who is stalking her. When her boyfriend goes missing, the stalker is the immediate suspect, until a game of jealousy and betrayal turns deadly.",['Drama'],['suspense'],"['Paddy Considine', 'Julia Stiles', 'Caroline Dhavernas']",['Jamie Thraves'],drama suspense paddy considine julia stiles caroline dhavernas jamie thraves
2870,358451,A Tale of Three Cities,"A former spy in the Chinese Nationalist Party falls for an opium-dealing widow, as China is ravaged by war and revolution.","['Drama', 'History', 'Romance']",['woman director'],"['Lau Ching-Wan', 'Tang Wei', 'Qin Hailu']",['Mabel Cheung'],drama history romance woman director lau ching-wan tang wei qin hailu mabel cheung
2871,927,Gremlins,"When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, and unleashes a horde of mischievous gremlins on a small town.","['Fantasy', 'Horror', 'Comedy']","['holiday', 'monster', 'small town', 'department store', 'bars and restaurants', 'human animal relationship', 'pet', 'sunlight', 'chain saw', 'salesperson', 'midnight', 'fur', 'banking', 'puppet', 'skunk', 'kids and family', 'gremlin', 'ymca']","['Zach Galligan', 'Phoebe Cates', 'Hoyt Axton']",['Joe Dante'],fantasy horror comedy holiday monster small town department store bars and restaurants human animal relationship pet sunlight chain saw salesperson midnight fur banking puppet skunk kids and family gremlin ymca zach galligan phoebe cates hoyt axton joe dante
2872,11,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,"['Adventure', 'Action', 'Science Fiction']","['android', 'galaxy', 'hermit', 'death star', 'lightsaber', 'jedi', 'rescue mission', 'empire', 'rebellion', 'planet', 'smuggler', 'the force', 'space opera', 'galactic war', 'stormtrooper', 'totalitarianism']","['Mark Hamill', 'Harrison Ford', 'Carrie Fisher']",['George Lucas'],adventure action science fiction android galaxy hermit death star lightsaber jedi rescue mission empire rebellion planet smuggler the force space opera galactic war stormtrooper totalitarianism mark hamill harrison ford carrie fisher george lucas
2873,291870,Dirty Grandpa,"Jason Kelly is one week away from marrying his boss's uber-controlling daughter, putting him on the fast track for a partnership at the law firm. However, when the straight-laced Jason is tricked into driving his foul-mouthed grandfather, Dick, to Daytona for spring break, his pending nuptials are suddenly in jeopardy. Between riotous frat parties, bar fights, and an epic night of karaoke, Dick is on a quest to live his life to the fullest and bring Jason along for the ride.",['Comedy'],"['grandfather grandson relationship', 'grandfather', 'road trip', 'wedding', 'retired', 'pervert', 'army general', 'sex comedy']","['Zac Efron', 'Robert De Niro', 'Julianne Hough']",['Dan Mazer'],comedy grandfather grandson relationship grandfather road trip wedding retired pervert army general sex comedy zac efron robert de niro julianne hough dan mazer
2874,907,Doctor Zhivago,Doctor Zhivago is the filmed adapation of the Russian novel by Boris Pasternak from director David Lean that was an international success and today deemed a classic. Omar Sharif and Julie Christie play two protagonists who in fact love each other yet because of their current situation cannot find a way be together.,"['Drama', 'Romance', 'War']","['love triangle', 'nurse', 'suicide attempt', 'loss of family', 'world war i', 'russian revolution 1917', 'forbidden love', 'step parents', 'daughter', 'epic']","['Omar Sharif', 'Julie Christie', 'Geraldine Chaplin']",['David Lean'],drama romance war love triangle nurse suicide attempt loss of family world war i russian revolution 1917 forbidden love step parents daughter epic omar sharif julie christie geraldine chaplin david lean
2875,206563,Trash,"Set in Brazil, three kids who make a discovery in a garbage dump soon find themselves running from the cops and trying to right a terrible wrong.","['Adventure', 'Crime', 'Drama', 'Thriller']","['brazilian', 'drama', 'thriller']","['Rickson Tevez', 'Eduardo Luis', 'Gabriel Weinstein']",['Stephen Daldry'],adventure crime drama thriller brazilian drama thriller rickson tevez eduardo luis gabriel weinstein stephen daldry
2876,11887,High School Musical 3: Senior Year,"It's almost graduation day for high school seniors Troy, Gabriella, Sharpay, Chad, Ryan and Taylor ― and the thought of heading off in separate directions after leaving East High has these Wildcats thinking they need to do something they'll remember forever. Together with the rest of the Wildcats, they stage a spring musical reflecting their hopes and fears about the future and their unforgettable experiences growing up together. But with graduation approaching and college plans in question, what will become of the dreams, romances, and friendships of East High's senior Wildcats?","['Comedy', 'Drama', 'Family', 'Music', 'Romance']","['musical', 'music', 'high school', 'coming of age', 'teenager', 'high school student', 'duringcreditsstinger']","['Zac Efron', 'Vanessa Hudgens', 'Ashley Tisdale']",['Kenny Ortega'],comedy drama family music romance musical music high school coming of age teenager high school student duringcreditsstinger zac efron vanessa hudgens ashley tisdale kenny ortega
2877,45317,The Fighter,"The Fighter, is a drama about boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.",['Drama'],"['sport', 'irish american', 'documentary crew', 'lowell massachusetts', 'blue collar worker', 'church bells', 'documentary filmmaking', 'boxer shorts', 'jumping rope', 'shadow boxing', 'duringcreditsstinger']","['Mark Wahlberg', 'Christian Bale', 'Amy Adams']",['David O. Russell'],drama sport irish american documentary crew lowell massachusetts blue collar worker church bells documentary filmmaking boxer shorts jumping rope shadow boxing duringcreditsstinger mark wahlberg christian bale amy adams david o. russell
2878,12094,Jackass Number Two,"Jackass Number Two is a compilation of various stunts, pranks and skits, and essentially has no plot. Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.","['Action', 'Comedy', 'Documentary']","['wound', 'disgust', 'pain', 'stunts', 'stuntman', 'stupidity', 'bulle', 'shocking']","['Johnny Knoxville', 'Bam Margera', 'Steve-O']",['Jeff Tremaine'],action comedy documentary wound disgust pain stunts stuntman stupidity bulle shocking johnny knoxville bam margera steve-o jeff tremaine
2879,10377,My Cousin Vinny,"Two carefree pals traveling through Alabama are mistakenly arrested, and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend , to try his first case, it's a real shock - for him and the Deep South!","['Comedy', 'Drama']","['prison', 'southern usa', 'suspicion', 'cousin', 'court', 'lawyer', 'wrongful arrest']","['Joe Pesci', 'Ralph Macchio', 'Marisa Tomei']",['Jonathan Lynn'],comedy drama prison southern usa suspicion cousin court lawyer wrongful arrest joe pesci ralph macchio marisa tomei jonathan lynn
2880,249164,If I Stay,"Based on Gayle Forman's novel of the same name. ""If I Stay"" is the story of the gifted classical musician Mia and her boyfriend, Adam, an up and coming indie-rock star. Torn between two paths in life, her art or her relationship, Mia is forced to make an even starker choice between life and death when she is caught in a fatal car accident with her family one snowy morning in Oregon.",['Drama'],"['coma', 'musician', 'teenage girl', 'car accident', 'teenager', 'out of body experience', 'teen drama', 'based on young adult novel']","['Chloë Grace Moretz', 'Jamie Blackley', 'Liana Liberato']",['R.J. Cutler'],drama coma musician teenage girl car accident teenager out of body experience teen drama based on young adult novel chloë grace moretz jamie blackley liana liberato r.j. cutler
2881,256092,Drive Hard,A former race car driver is abducted by a mysterious thief and forced to be the wheel-man for a crime that puts them both in the sights of the cops and the mob.,"['Action', 'Comedy', 'Crime']",[],"['Thomas Jane', 'John Cusack', 'Zoe Ventoura']",['Brian Trenchard-Smith'],action comedy crime thomas jane john cusack zoe ventoura brian trenchard-smith
2882,9942,Major League,"When Rachel Phelps inherits the Cleveland Indians from her deceased husband, she's determined to move the team to a warmer climate -- but only a losing season will make that possible, which should be easy given the misfits she's hired. Rachel is sure her dream will come true, but she underestimates their will to succeed!",['Comedy'],"['baseball', 'sport', 'sabotage', 'sombrero', 'baseball field', 'hard hat', 'professional sports', 'comic strip', 'hot dog', 'short sighted', 'voodoo ritual', 'the big game']","['Tom Berenger', 'Charlie Sheen', 'Corbin Bernsen']",['David S. Ward'],comedy baseball sport sabotage sombrero baseball field hard hat professional sports comic strip hot dog short sighted voodoo ritual the big game tom berenger charlie sheen corbin bernsen david s. ward
2883,10748,St. Trinian's,"When their beloved school is threatened with closure should the powers that be fail to raise the proper funds, the girls scheme to steal a priceless painting and use the profits to pull St. Trinian's out of the red.","['Comedy', 'Family', 'Science Fiction']","['solidarity', 'snake', 'exhibit', 'musical', 'shenanigan', 'chaos', 'receiving of stolen goods', ""girls' boarding school"", 'quiz show', 'unorthodox', 'debt', 'principal', 'anarchy', 'group of friends', 'duringcreditsstinger', 'distillery']","['Talulah Riley', 'Rupert Everett', 'Gemma Arterton']","['Barnaby Thompson', 'Oliver Parker']",comedy family science fiction solidarity snake exhibit musical shenanigan chaos receiving of stolen goods girls' boarding school quiz show unorthodox debt principal anarchy group of friends duringcreditsstinger distillery talulah riley rupert everett gemma arterton barnaby thompson oliver parker
2884,1817,Phone Booth,"A slick New York publicist who picks up a ringing receiver in a phone booth is told that if he hangs up, he'll be killed... and the little red light from a laser rifle sight is proof that the caller isn't kidding.","['Thriller', 'Drama']","['terrorist', 'phone booth', 'psychopath']","['Colin Farrell', 'Kiefer Sutherland', 'Forest Whitaker']",['Joel Schumacher'],thriller drama terrorist phone booth psychopath colin farrell kiefer sutherland forest whitaker joel schumacher
2885,10229,A Walk to Remember,"When the popular, restless Landon Carter is forced to participate in the school drama production he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life and also a very big secret she must keep from Landon.","['Drama', 'Romance']","['based on novel', 'theatre group', 'north carolina', 'theatre milieu', 'high school', 'cancer', 'coming of age', 'tragic love', 'teenager', 'star crossed lovers']","['Mandy Moore', 'Shane West', 'Peter Coyote']",['Adam Shankman'],drama romance based on novel theatre group north carolina theatre milieu high school cancer coming of age tragic love teenager star crossed lovers mandy moore shane west peter coyote adam shankman
2886,687,Dead Man Walking,A justice drama based on a true story about a man on death row who in his last days forms a strong relationship with a nun who teaches him forgiveness and gives him spirituality as she accompanies him to his execution. Susan Sarandon won an Oscar for best female actress for her convincing portrayal of Sister Helen Prejean.,['Drama'],"['prison', 'rape', 'socially deprived family', 'penalty', 'death penalty', 'despair', 'death row', 'begnadigung', 'therapist', 'self-discovery', 'prison cell', 'court case', 'death sentence', 'doomed man', 'sentence', 'lethal injection', 'forgiveness', 'charity', 'mercy petition', 'rage and hate', 'unsociability', 'right and justice', 'court', 'electric chair', 'cowardliness']","['Susan Sarandon', 'Sean Penn', 'Robert Prosky']",['Tim Robbins'],drama prison rape socially deprived family penalty death penalty despair death row begnadigung therapist self-discovery prison cell court case death sentence doomed man sentence lethal injection forgiveness charity mercy petition rage and hate unsociability right and justice court electric chair cowardliness susan sarandon sean penn robert prosky tim robbins
2887,796,Cruel Intentions,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.","['Drama', 'Romance', 'Thriller']","['upper class', 'sexual obsession', 'sex', 'bet', 'sadistic', 'drug abuse', 'brother sister relationship', 'cynic', 'cocaine', 'virgin', 'manipulation', 'seduction', 'love letter', 'private school', 'innocence', 'addiction', 'love', 'psychotherapy']","['Sarah Michelle Gellar', 'Ryan Phillippe', 'Reese Witherspoon']",['Roger Kumble'],drama romance thriller upper class sexual obsession sex bet sadistic drug abuse brother sister relationship cynic cocaine virgin manipulation seduction love letter private school innocence addiction love psychotherapy sarah michelle gellar ryan phillippe reese witherspoon roger kumble
2888,22804,Saw VI,"Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.","['Horror', 'Mystery']",['aftercreditsstinger'],"['Tobin Bell', 'Costas Mandylor', 'Betsy Russell']",['Kevin Greutert'],horror mystery aftercreditsstinger tobin bell costas mandylor betsy russell kevin greutert
2889,10156,History of the World: Part I,"An uproarious version of history that proves nothing is sacred – not even the Roman Empire, the French Revolution and the Spanish Inquisition.",['Comedy'],"['moses', 'roman empire', 'musical', 'stone age', 'music', 'julius caesar']","['Mel Brooks', 'Dom DeLuise', 'Madeline Kahn']",['Mel Brooks'],comedy moses roman empire musical stone age music julius caesar mel brooks dom deluise madeline kahn mel brooks
2890,12837,The Secret Life of Bees,"Set in South Carolina in 1964, this is the tale of Lily Owens a 14 year-old girl who is haunted by the memory of her late mother. To escape her lonely life and troubled relationship with her father, Lily flees with Rosaleen, her caregiver and only friend, to a South Carolina town that holds the secret to her mother's past.",['Adventure'],['woman director'],"['Dakota Fanning', 'Queen Latifah', 'Jennifer Hudson']",['Gina Prince-Bythewood'],adventure woman director dakota fanning queen latifah jennifer hudson gina prince-bythewood
2891,17708,Corky Romano,"Corky Romano is a bumbling, simpleton, veterinarian and the youngest, outcast son of an aging gangster, named Pops Romano, who calls upon Corky to infiltrate the local FBI and retrieve and destroy evidence being used to incriminate Pops for racketeering charges.","['Action', 'Comedy', 'Crime']",[],"['Chris Kattan', 'Vinessa Shaw', 'Peter Falk']",['Rob Pritts'],action comedy crime chris kattan vinessa shaw peter falk rob pritts
2892,13937,Raising Cain,"When neighborhood kids begin vanishing, Jenny suspects her child psychologist husband, Carter, may be resuming the deranged experiments his father performed on Carter when he was young. Now, it falls to Jenny to unravel the mystery. And as more children disappear, she fears for her own child's safety.","['Drama', 'Horror', 'Thriller', 'Crime']",[],"['John Lithgow', 'Lolita Davidovich', 'Steven Bauer']",['Brian De Palma'],drama horror thriller crime john lithgow lolita davidovich steven bauer brian de palma
